tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2021-W-ITF-CHI-01A-2021,W60+H Santiago,Clay,32,60,20211108,102,211604,,WC,Fernanda Astete,R,,CHI,24.8,204415,,Q,Alexandra Riley,U,,USA,30.5,6-0 7-6(2),3,R32,,,,,,,,,,,,,,,,,,,,1114,13,1161,11
2021-W-ITF-CHI-01A-2021,W60+H Santiago,Clay,32,60,20211108,103,214007,,,Dasha Ivanova,R,,USA,25.0,202645,,Q,Jessy Rompies,R,160,INA,31.5,6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,,609,67,1146,12
2021-W-ITF-CHI-01A-2021,W60+H Santiago,Clay,32,60,20211108,104,220348,5,,Diane Parry,R,170,FRA,19.1,215721,,,Rebeca Pereira,R,,BRA,28.6,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,,149,500,1060,15
2021-W-ITF-CHI-01A-2021,W60+H Santiago,Clay,32,60,20211108,105,202493,4,,Ekaterine Gorgodze,L,,GEO,29.9,254730,,Q,Macarena Cannoni,U,,CHI,18.0,6-0 6-0,3,R32,,,,,,,,,,,,,,,,,,,,154,479,,
2021-W-ITF-CHI-01A-2021,W60+H Santiago,Clay,32,60,20211108,106,211864,,,Maria Fernanda Herazo Gonzalez,L,166,COL,24.6,211908,,WC,Daniela Macarena Lopez,U,,CHI,24.5,6-0 6-2,3,R32,,,,,,,,,,,,,,,,,,,,563,77,,
2021-W-ITF-CHI-01A-2021,W60+H Santiago,Clay,32,60,20211108,107,211668,,,Riya Bhatia,R,,IND,24.1,211965,,Q,Jasmin Jebawy,U,,GER,25.0,6-3 4-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,,437,117,624,61
2021-W-ITF-CHI-01A-2021,W60+H Santiago,Clay,32,60,20211108,108,202705,,,Veronica Cepede Royg,R,163,PAR,29.7,206037,6,,Daniela Seguel,U,171,CHI,28.9,7-6(5) 6-1,3,R32,,,,,,,,,,,,,,,,,,,,249,272,203,337
2021-W-ITF-CHI-01A-2021,W60+H Santiago,Clay,32,60,20211108,109,215996,7,,Arianne Hartono,R,,NED,25.5,211903,,,Barbara Gatica,U,,CHI,25.2,2-6 6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,231,301,359,169
2021-W-ITF-CHI-01A-2021,W60+H Santiago,Clay,32,60,20211108,110,219625,,WC,Fernanda Labrana,R,,CHI,22.6,210993,,,Ivania Martinich,R,,CHI,26.2,6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,,1229,10,957,21
2021-W-ITF-CHI-01A-2021,W60+H Santiago,Clay,32,60,20211108,111,205344,,,Beatrice Gumulya,R,161,INA,30.8,215740,,LL,Maria Ignacia Yapur Lopez,U,,CHI,20.8,6-2 6-0,3,R32,,,,,,,,,,,,,,,,,,,,1061,15,1518,3
2021-W-ITF-CHI-01A-2021,W60+H Santiago,Clay,32,60,20211108,112,210705,3,,Irina Bara,R,,ROU,26.6,221333,,WC,Solana Sierra,R,,ARG,17.3,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,133,568,825,31
2021-W-ITF-CHI-01A-2021,W60+H Santiago,Clay,32,60,20211108,113,212044,8,,Katharina Gerlach,R,,GER,23.7,254731,,Q,Javiera Verdugo,U,,CHI,16.9,6-0 6-0,3,R32,,,,,,,,,,,,,,,,,,,,223,312,,
2021-W-ITF-CHI-01A-2021,W60+H Santiago,Clay,32,60,20211108,114,215306,,,Emiliana Arango,R,,COL,20.9,221424,,LL,Bianca Lia Antican Gonzalez,U,,CHI,19.2,6-0 6-0,3,R32,,,,,,,,,,,,,,,,,,,,267,256,,
2021-W-ITF-CHI-01A-2021,W60+H Santiago,Clay,32,60,20211108,115,211881,,SR,Olivia Tjandramulia,R,167,AUS,24.4,254732,,Q,Isidora Cereso,U,,CHI,16.9,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,544,82,,
2021-W-ITF-CHI-01A-2021,W60+H Santiago,Clay,32,60,20211108,116,214388,2,,Anna Bondar,R,,HUN,24.4,254733,,Q,Antonia Vergara Rivera,U,,CHI,14.9,6-1 6-0,3,R32,,,,,,,,,,,,,,,,,,,,107,724,,
2021-W-ITF-CHI-01A-2021,W60+H Santiago,Clay,32,60,20211108,201,206242,1,,Beatriz Haddad Maia,L,185,BRA,25.4,211604,,WC,Fernanda Astete,R,,CHI,24.8,6-4 6-2,3,R16,,,,,,,,,,,,,,,,,,,,80,868,1114,13
2021-W-ITF-CHI-01A-2021,W60+H Santiago,Clay,32,60,20211108,202,220348,5,,Diane Parry,R,170,FRA,19.1,214007,,,Dasha Ivanova,R,,USA,25.0,6-1 6-0,3,R16,,,,,,,,,,,,,,,,,,,,149,500,609,67
2021-W-ITF-CHI-01A-2021,W60+H Santiago,Clay,32,60,20211108,203,202493,4,,Ekaterine Gorgodze,L,,GEO,29.9,211864,,,Maria Fernanda Herazo Gonzalez,L,166,COL,24.6,7-5 5-7 6-2,3,R16,,,,,,,,,,,,,,,,,,,,154,479,563,77
2021-W-ITF-CHI-01A-2021,W60+H Santiago,Clay,32,60,20211108,204,202705,,,Veronica Cepede Royg,R,163,PAR,29.7,211668,,,Riya Bhatia,R,,IND,24.1,6-2 6-2,3,R16,,,,,,,,,,,,,,,,,,,,249,272,437,117
2021-W-ITF-CHI-01A-2021,W60+H Santiago,Clay,32,60,20211108,205,215996,7,,Arianne Hartono,R,,NED,25.5,219625,,WC,Fernanda Labrana,R,,CHI,22.6,6-4 6-1,3,R16,,,,,,,,,,,,,,,,,,,,231,301,1229,10
2021-W-ITF-CHI-01A-2021,W60+H Santiago,Clay,32,60,20211108,206,210705,3,,Irina Bara,R,,ROU,26.6,205344,,,Beatrice Gumulya,R,161,INA,30.8,6-1 6-1,3,R16,,,,,,,,,,,,,,,,,,,,133,568,1061,15
2021-W-ITF-CHI-01A-2021,W60+H Santiago,Clay,32,60,20211108,207,215306,,,Emiliana Arango,R,,COL,20.9,212044,8,,Katharina Gerlach,R,,GER,23.7,6-1 6-4,3,R16,,,,,,,,,,,,,,,,,,,,267,256,223,312
2021-W-ITF-CHI-01A-2021,W60+H Santiago,Clay,32,60,20211108,208,214388,2,,Anna Bondar,R,,HUN,24.4,211881,,SR,Olivia Tjandramulia,R,167,AUS,24.4,6-1 7-6(4),3,R16,,,,,,,,,,,,,,,,,,,,107,724,544,82
2021-W-ITF-CHI-01A-2021,W60+H Santiago,Clay,32,60,20211108,301,220348,5,,Diane Parry,R,170,FRA,19.1,206242,1,,Beatriz Haddad Maia,L,185,BRA,25.4,6-4 6-3,3,QF,,,,,,,,,,,,,,,,,,,,149,500,80,868
2021-W-ITF-CHI-01A-2021,W60+H Santiago,Clay,32,60,20211108,302,202705,,,Veronica Cepede Royg,R,163,PAR,29.7,202493,4,,Ekaterine Gorgodze,L,,GEO,29.9,6-1 6-3,3,QF,,,,,,,,,,,,,,,,,,,,249,272,154,479
2021-W-ITF-CHI-01A-2021,W60+H Santiago,Clay,32,60,20211108,303,215996,7,,Arianne Hartono,R,,NED,25.5,210705,3,,Irina Bara,R,,ROU,26.6,6-1 6-2,3,QF,,,,,,,,,,,,,,,,,,,,231,301,133,568
2021-W-ITF-CHI-01A-2021,W60+H Santiago,Clay,32,60,20211108,304,214388,2,,Anna Bondar,R,,HUN,24.4,215306,,,Emiliana Arango,R,,COL,20.9,7-5 6-4,3,QF,,,,,,,,,,,,,,,,,,,,107,724,267,256
2021-W-ITF-CHI-01A-2021,W60+H Santiago,Clay,32,60,20211108,401,202705,,,Veronica Cepede Royg,R,163,PAR,29.7,220348,5,,Diane Parry,R,170,FRA,19.1,6-2 7-5,3,SF,,,,,,,,,,,,,,,,,,,,249,272,149,500
2021-W-ITF-CHI-01A-2021,W60+H Santiago,Clay,32,60,20211108,402,214388,2,,Anna Bondar,R,,HUN,24.4,215996,7,,Arianne Hartono,R,,NED,25.5,6-1 7-6(5),3,SF,,,,,,,,,,,,,,,,,,,,107,724,231,301
2021-W-ITF-CHI-01A-2021,W60+H Santiago,Clay,32,60,20211108,501,214388,2,,Anna Bondar,R,,HUN,24.4,202705,,,Veronica Cepede Royg,R,163,PAR,29.7,6-2 6-3,3,F,,,,,,,,,,,,,,,,,,,,107,724,249,272
2021-W-ITF-COL-05A-2021,W15 Ibague,Clay,32,15,20210906,101,213753,1,SR,Thaisa Grana Pedretti,U,,BRA,22.3,210718,,Q,Vivian Mayumi Toma,U,,BRA,30.3,6-0 6-1,3,R32,,,,,,,,,,,,,,,,,,,,492,95,,
2021-W-ITF-COL-05A-2021,W15 Ibague,Clay,32,15,20210906,102,214059,,,Ana M Becerra,U,,COL,22.8,215740,,,Maria Ignacia Yapur Lopez,U,,CHI,20.6,6-2 6-0,3,R32,,,,,,,,,,,,,,,,,,,,1448,3,,
2021-W-ITF-COL-05A-2021,W15 Ibague,Clay,32,15,20210906,103,215555,,,Roosh Wijesundera,U,,USA,29.4,246475,,LL,Sara Alba Verastegui,U,,COL,14.9,6-0 6-0,3,R32,,,,,,,,,,,,,,,,,,,,1187,10,,
2021-W-ITF-COL-05A-2021,W15 Ibague,Clay,32,15,20210906,104,214060,6,,Yuliana Monroy,U,,COL,22.9,222879,,WC,Kelly Loana Vargas Gonzalez,R,,COL,,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,,984,18,,
2021-W-ITF-COL-05A-2021,W15 Ibague,Clay,32,15,20210906,105,211965,4,,Jasmin Jebawy,U,,GER,24.9,211638,,,Madison Bourguignon,U,,USA,23.9,6-2 7-6(3),3,R32,,,,,,,,,,,,,,,,,,,,731,41,1417,4
2021-W-ITF-COL-05A-2021,W15 Ibague,Clay,32,15,20210906,106,221503,,Q,Crissdaihanna Echavarria Laverde,U,,COL,20.1,221417,,Q,Ana Paula Martinez Mora,U,,MEX,18.2,3-6 7-6(6) 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2021-W-ITF-COL-05A-2021,W15 Ibague,Clay,32,15,20210906,107,222868,,WC,Isabella Rivera Ortiz,R,,COL,,246476,,Q,Mariana Isabel Higuita Barraza,U,,COL,14.2,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2021-W-ITF-COL-05A-2021,W15 Ibague,Clay,32,15,20210906,108,211043,5,,Maria Paulina Perez Garcia,R,170,COL,25.6,211039,,WC,Daniela Carrillo,R,,COL,25.6,6-4 7-5,3,R32,,,,,,,,,,,,,,,,,,,,793,33,,
2021-W-ITF-COL-05A-2021,W15 Ibague,Clay,32,15,20210906,109,206433,7,,Nadia Echeverria Alam,R,,USA,26.6,220844,,,Susan Doldan,U,,PAR,20.6,3-6 6-2 6-0,3,R32,,,,,,,,,,,,,,,,,,,,996,18,1333,6
2021-W-ITF-COL-05A-2021,W15 Ibague,Clay,32,15,20210906,110,222305,,,Romina Ccuno,R,,PER,19.0,214800,,,Sabastiani Leon,R,,MEX,29.4,2-6 6-1 7-5,3,R32,,,,,,,,,,,,,,,,,,,,1211,9,1046,15
2021-W-ITF-COL-05A-2021,W15 Ibague,Clay,32,15,20210906,111,211604,,Q,Fernanda Astete,R,,CHI,24.6,220546,,,Tricia Mar,U,,USA,29.1,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,1369,5
2021-W-ITF-COL-05A-2021,W15 Ibague,Clay,32,15,20210906,112,213772,3,,Amy Zhu,R,,USA,26.8,222002,,,Sofia Cardenas Galvis,U,,COL,,6-1 6-0,3,R32,,,,,,,,,,,,,,,,,,,,647,54,,
2021-W-ITF-COL-05A-2021,W15 Ibague,Clay,32,15,20210906,113,221501,8,,Antonia Samudio,R,,COL,20.4,220845,,,Heydi Doldan,U,,PAR,20.6,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,,1015,16,1417,4
2021-W-ITF-COL-05A-2021,W15 Ibague,Clay,32,15,20210906,114,222000,,,Maria Camila Torres Murcia,L,,COL,18.8,222903,,Q,Maraia Paula Manrique,R,,COL,,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,,1448,3,,
2021-W-ITF-COL-05A-2021,W15 Ibague,Clay,32,15,20210906,115,246477,,WC,Maria Paula Vargas Triana,U,,COL,16.1,204415,,,Alexandra Riley,U,,USA,30.4,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,1193,9
2021-W-ITF-COL-05A-2021,W15 Ibague,Clay,32,15,20210906,116,202464,2,,Yuliana Lizarazo,R,175,COL,28.2,216151,,,Jessica Plazas,R,,COL,19.4,6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,,548,76,1159,10
2021-W-ITF-COL-05A-2021,W15 Ibague,Clay,32,15,20210906,201,213753,1,SR,Thaisa Grana Pedretti,U,,BRA,22.3,214059,,,Ana M Becerra,U,,COL,22.8,6-2 6-2,3,R16,,,,,,,,,,,,,,,,,,,,492,95,1448,3
2021-W-ITF-COL-05A-2021,W15 Ibague,Clay,32,15,20210906,202,215555,,,Roosh Wijesundera,U,,USA,29.4,214060,6,,Yuliana Monroy,U,,COL,22.9,3-6 6-1 6-3,3,R16,,,,,,,,,,,,,,,,,,,,1187,10,984,18
2021-W-ITF-COL-05A-2021,W15 Ibague,Clay,32,15,20210906,203,211965,4,,Jasmin Jebawy,U,,GER,24.9,221503,,Q,Crissdaihanna Echavarria Laverde,U,,COL,20.1,6-1 6-3,3,R16,,,,,,,,,,,,,,,,,,,,731,41,,
2021-W-ITF-COL-05A-2021,W15 Ibague,Clay,32,15,20210906,204,211043,5,,Maria Paulina Perez Garcia,R,170,COL,25.6,222868,,WC,Isabella Rivera Ortiz,R,,COL,,6-1 6-3,3,R16,,,,,,,,,,,,,,,,,,,,793,33,,
2021-W-ITF-COL-05A-2021,W15 Ibague,Clay,32,15,20210906,205,222305,,,Romina Ccuno,R,,PER,19.0,206433,7,,Nadia Echeverria Alam,R,,USA,26.6,6-3 2-0 RET,3,R16,,,,,,,,,,,,,,,,,,,,1211,9,996,18
2021-W-ITF-COL-05A-2021,W15 Ibague,Clay,32,15,20210906,206,213772,3,,Amy Zhu,R,,USA,26.8,211604,,Q,Fernanda Astete,R,,CHI,24.6,6-4 7-5,3,R16,,,,,,,,,,,,,,,,,,,,647,54,,
2021-W-ITF-COL-05A-2021,W15 Ibague,Clay,32,15,20210906,207,221501,8,,Antonia Samudio,R,,COL,20.4,222000,,,Maria Camila Torres Murcia,L,,COL,18.8,6-3 6-0,3,R16,,,,,,,,,,,,,,,,,,,,1015,16,1448,3
2021-W-ITF-COL-05A-2021,W15 Ibague,Clay,32,15,20210906,208,202464,2,,Yuliana Lizarazo,R,175,COL,28.2,246477,,WC,Maria Paula Vargas Triana,U,,COL,16.1,6-1 6-0,3,R16,,,,,,,,,,,,,,,,,,,,548,76,,
2021-W-ITF-COL-05A-2021,W15 Ibague,Clay,32,15,20210906,301,213753,1,SR,Thaisa Grana Pedretti,U,,BRA,22.3,215555,,,Roosh Wijesundera,U,,USA,29.4,6-4 6-3,3,QF,,,,,,,,,,,,,,,,,,,,492,95,1187,10
2021-W-ITF-COL-05A-2021,W15 Ibague,Clay,32,15,20210906,302,211043,5,,Maria Paulina Perez Garcia,R,170,COL,25.6,211965,4,,Jasmin Jebawy,U,,GER,24.9,6-0 6-3,3,QF,,,,,,,,,,,,,,,,,,,,793,33,731,41
2021-W-ITF-COL-05A-2021,W15 Ibague,Clay,32,15,20210906,303,222305,,,Romina Ccuno,R,,PER,19.0,213772,3,,Amy Zhu,R,,USA,26.8,6-3 6-4,3,QF,,,,,,,,,,,,,,,,,,,,1211,9,647,54
2021-W-ITF-COL-05A-2021,W15 Ibague,Clay,32,15,20210906,304,202464,2,,Yuliana Lizarazo,R,175,COL,28.2,221501,8,,Antonia Samudio,R,,COL,20.4,6-3 7-5,3,QF,,,,,,,,,,,,,,,,,,,,548,76,1015,16
2021-W-ITF-COL-05A-2021,W15 Ibague,Clay,32,15,20210906,401,213753,1,SR,Thaisa Grana Pedretti,U,,BRA,22.3,211043,5,,Maria Paulina Perez Garcia,R,170,COL,25.6,6-3 6-4,3,SF,,,,,,,,,,,,,,,,,,,,492,95,793,33
2021-W-ITF-COL-05A-2021,W15 Ibague,Clay,32,15,20210906,402,202464,2,,Yuliana Lizarazo,R,175,COL,28.2,222305,,,Romina Ccuno,R,,PER,19.0,6-2 6-3,3,SF,,,,,,,,,,,,,,,,,,,,548,76,1211,9
2021-W-ITF-COL-05A-2021,W15 Ibague,Clay,32,15,20210906,501,213753,1,SR,Thaisa Grana Pedretti,U,,BRA,22.3,202464,2,,Yuliana Lizarazo,R,175,COL,28.2,4-6 1-1 RET,3,F,,,,,,,,,,,,,,,,,,,,492,95,548,76
2021-W-ITF-COL-06A-2021,W25 Medellin,Clay,32,25,20210913,101,206007,1,,Laura Pigossi,R,164,BRA,27.1,211039,,Q,Daniela Carrillo,R,,COL,25.6,6-0 6-2,3,R32,,,,,,,,,,,,,,,,,,,,311,201,,
2021-W-ITF-COL-06A-2021,W25 Medellin,Clay,32,25,20210913,102,222032,,,Gabriella Price,R,,USA,18.2,247644,,Q,Ariella Burstein,U,,COL,16.6,6-1 6-0,3,R32,,,,,,,,,,,,,,,,,,,,701,46,,
2021-W-ITF-COL-06A-2021,W25 Medellin,Clay,32,25,20210913,103,211043,,,Maria Paulina Perez Garcia,R,170,COL,25.6,246477,,WC,Maria Paula Vargas Triana,U,,COL,16.2,6-1 6-4,3,R32,,,,,,,,,,,,,,,,,,,,793,33,,
2021-W-ITF-COL-06A-2021,W25 Medellin,Clay,32,25,20210913,104,215763,,,Sofia Sewing,R,170,USA,22.1,211864,7,,Maria Fernanda Herazo Gonzalez,L,166,COL,24.4,6-1 2-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,,759,38,581,68
2021-W-ITF-COL-06A-2021,W25 Medellin,Clay,32,25,20210913,105,216033,,Q,Alica Rusova,U,,SVK,23.6,214007,4,,Dasha Ivanova,R,,USA,24.9,6-4 2-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,,1391,5,524,84
2021-W-ITF-COL-06A-2021,W25 Medellin,Clay,32,25,20210913,106,216151,,,Jessica Plazas,R,,COL,19.4,220844,,,Susan Doldan,U,,PAR,20.6,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,1162,10,1343,6
2021-W-ITF-COL-06A-2021,W25 Medellin,Clay,32,25,20210913,107,214060,,,Yuliana Monroy,U,,COL,22.9,222000,,WC,Maria Camila Torres Murcia,L,,COL,18.8,6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,,975,18,1462,3
2021-W-ITF-COL-06A-2021,W25 Medellin,Clay,32,25,20210913,108,221242,6,WC,Mell Elizabeth Reasco Gonzalez,L,,ECU,19.1,211604,,Q,Fernanda Astete,R,,CHI,24.6,7-5 6-4,3,R32,,,,,,,,,,,,,,,,,,,,621,60,,
2021-W-ITF-COL-06A-2021,W25 Medellin,Clay,32,25,20210913,109,213772,8,,Amy Zhu,R,,USA,26.8,246497,,Q,Laura Daniela Arciniegas Patino,U,,COL,24.0,6-1 6-0,3,R32,,,,,,,,,,,,,,,,,,,,715,45,,
2021-W-ITF-COL-06A-2021,W25 Medellin,Clay,32,25,20210913,110,211965,,,Jasmin Jebawy,U,,GER,24.9,221933,,LL,Marian Gomez Pezuela Cano,U,,MEX,19.9,6-1 6-7(6) 6-3,3,R32,,,,,,,,,,,,,,,,,,,,694,47,,
2021-W-ITF-COL-06A-2021,W25 Medellin,Clay,32,25,20210913,111,213771,,,Rasheeda Mcadoo,U,,USA,26.2,204415,,,Alexandra Riley,U,,USA,30.4,6-0 7-5,3,R32,,,,,,,,,,,,,,,,,,,,875,25,1196,9
2021-W-ITF-COL-06A-2021,W25 Medellin,Clay,32,25,20210913,112,213753,3,SR,Thaisa Grana Pedretti,U,,BRA,22.3,214800,,,Sabastiani Leon,R,,MEX,29.4,6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,,495,93,1066,14
2021-W-ITF-COL-06A-2021,W25 Medellin,Clay,32,25,20210913,113,211874,5,,Victoria Rodriguez,U,170,MEX,26.3,222868,,WC,Isabella Rivera Ortiz,R,,COL,,6-0 6-2,3,R32,,,,,,,,,,,,,,,,,,,,589,66,,
2021-W-ITF-COL-06A-2021,W25 Medellin,Clay,32,25,20210913,114,222305,,,Romina Ccuno,R,,PER,19.0,211638,,Q,Madison Bourguignon,U,,USA,23.9,4-6 6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,1213,9,1426,4
2021-W-ITF-COL-06A-2021,W25 Medellin,Clay,32,25,20210913,115,221501,,,Antonia Samudio,R,,COL,20.4,206433,,,Nadia Echeverria Alam,R,,USA,26.6,6-3 7-6(5),3,R32,,,,,,,,,,,,,,,,,,,,1012,16,987,18
2021-W-ITF-COL-06A-2021,W25 Medellin,Clay,32,25,20210913,116,215306,2,,Emiliana Arango,R,,COL,20.7,215555,,,Roosh Wijesundera,U,,USA,29.4,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,,386,143,1229,9
2021-W-ITF-COL-06A-2021,W25 Medellin,Clay,32,25,20210913,201,206007,1,,Laura Pigossi,R,164,BRA,27.1,222032,,,Gabriella Price,R,,USA,18.2,7-5 6-0,3,R16,,,,,,,,,,,,,,,,,,,,311,201,701,46
2021-W-ITF-COL-06A-2021,W25 Medellin,Clay,32,25,20210913,202,211043,,,Maria Paulina Perez Garcia,R,170,COL,25.6,215763,,,Sofia Sewing,R,170,USA,22.1,7-6(2) 7-6(4),3,R16,,,,,,,,,,,,,,,,,,,,793,33,759,38
2021-W-ITF-COL-06A-2021,W25 Medellin,Clay,32,25,20210913,203,216033,,Q,Alica Rusova,U,,SVK,23.6,216151,,,Jessica Plazas,R,,COL,19.4,6-4 6-1,3,R16,,,,,,,,,,,,,,,,,,,,1391,5,1162,10
2021-W-ITF-COL-06A-2021,W25 Medellin,Clay,32,25,20210913,204,221242,6,WC,Mell Elizabeth Reasco Gonzalez,L,,ECU,19.1,214060,,,Yuliana Monroy,U,,COL,22.9,6-1 7-6(2),3,R16,,,,,,,,,,,,,,,,,,,,621,60,975,18
2021-W-ITF-COL-06A-2021,W25 Medellin,Clay,32,25,20210913,205,211965,,,Jasmin Jebawy,U,,GER,24.9,213772,8,,Amy Zhu,R,,USA,26.8,6-3 6-7(3) 7-5,3,R16,,,,,,,,,,,,,,,,,,,,694,47,715,45
2021-W-ITF-COL-06A-2021,W25 Medellin,Clay,32,25,20210913,206,213753,3,SR,Thaisa Grana Pedretti,U,,BRA,22.3,213771,,,Rasheeda Mcadoo,U,,USA,26.2,4-6 6-4 6-2,3,R16,,,,,,,,,,,,,,,,,,,,495,93,875,25
2021-W-ITF-COL-06A-2021,W25 Medellin,Clay,32,25,20210913,207,211874,5,,Victoria Rodriguez,U,170,MEX,26.3,222305,,,Romina Ccuno,R,,PER,19.0,6-1 6-4,3,R16,,,,,,,,,,,,,,,,,,,,589,66,1213,9
2021-W-ITF-COL-06A-2021,W25 Medellin,Clay,32,25,20210913,208,215306,2,,Emiliana Arango,R,,COL,20.7,221501,,,Antonia Samudio,R,,COL,20.4,6-1 6-0,3,R16,,,,,,,,,,,,,,,,,,,,386,143,1012,16
2021-W-ITF-COL-06A-2021,W25 Medellin,Clay,32,25,20210913,301,206007,1,,Laura Pigossi,R,164,BRA,27.1,211043,,,Maria Paulina Perez Garcia,R,170,COL,25.6,6-1 6-1,3,QF,,,,,,,,,,,,,,,,,,,,311,201,793,33
2021-W-ITF-COL-06A-2021,W25 Medellin,Clay,32,25,20210913,302,221242,6,WC,Mell Elizabeth Reasco Gonzalez,L,,ECU,19.1,216033,,Q,Alica Rusova,U,,SVK,23.6,6-3 6-1,3,QF,,,,,,,,,,,,,,,,,,,,621,60,1391,5
2021-W-ITF-COL-06A-2021,W25 Medellin,Clay,32,25,20210913,303,213753,3,SR,Thaisa Grana Pedretti,U,,BRA,22.3,211965,,,Jasmin Jebawy,U,,GER,24.9,6-3 6-2,3,QF,,,,,,,,,,,,,,,,,,,,495,93,694,47
2021-W-ITF-COL-06A-2021,W25 Medellin,Clay,32,25,20210913,304,215306,2,,Emiliana Arango,R,,COL,20.7,211874,5,,Victoria Rodriguez,U,170,MEX,26.3,7-6(3) 6-4,3,QF,,,,,,,,,,,,,,,,,,,,386,143,589,66
2021-W-ITF-COL-06A-2021,W25 Medellin,Clay,32,25,20210913,401,206007,1,,Laura Pigossi,R,164,BRA,27.1,221242,6,WC,Mell Elizabeth Reasco Gonzalez,L,,ECU,19.1,6-4 6-1,3,SF,,,,,,,,,,,,,,,,,,,,311,201,621,60
2021-W-ITF-COL-06A-2021,W25 Medellin,Clay,32,25,20210913,402,215306,2,,Emiliana Arango,R,,COL,20.7,213753,3,SR,Thaisa Grana Pedretti,U,,BRA,22.3,6-0 6-2,3,SF,,,,,,,,,,,,,,,,,,,,386,143,495,93
2021-W-ITF-COL-06A-2021,W25 Medellin,Clay,32,25,20210913,501,215306,2,,Emiliana Arango,R,,COL,20.7,206007,1,,Laura Pigossi,R,164,BRA,27.1,6-0 6-0,3,F,,,,,,,,,,,,,,,,,,,,386,143,311,201
2021-W-ITF-COL-07A-2021,W15 Cundinamarca,Clay,32,15,20211115,101,215794,1,,Hurricane Tyra Black,R,,USA,20.7,255638,,Q,Mia Popovic,U,,USA,17.0,6-0 6-0,3,R32,,,,,,,,,,,,,,,,,,,,517,89,,
2021-W-ITF-COL-07A-2021,W15 Cundinamarca,Clay,32,15,20211115,102,216118,,,Maria Lota Kaul,U,,EST,21.5,220665,,,Brittany Collens,R,,USA,26.6,1-6 6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,,1267,9,1362,6
2021-W-ITF-COL-07A-2021,W15 Cundinamarca,Clay,32,15,20211115,103,220820,,,Gabriela Macias,U,,COL,19.5,214059,,,Ana M Becerra,U,,COL,23.0,6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,1484,4
2021-W-ITF-COL-07A-2021,W15 Cundinamarca,Clay,32,15,20211115,104,221501,6,,Antonia Samudio,R,,COL,20.6,246499,,Q,Manuela Gomez Gomez,U,,COL,17.5,6-3 6-0,3,R32,,,,,,,,,,,,,,,,,,,,926,22,,
2021-W-ITF-COL-07A-2021,W15 Cundinamarca,Clay,32,15,20211115,105,211043,3,,Maria Paulina Perez Garcia,R,170,COL,25.8,222903,,Q,Maraia Paula Manrique,R,,COL,,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,,698,48,,
2021-W-ITF-COL-07A-2021,W15 Cundinamarca,Clay,32,15,20211115,106,214800,,,Sabastiani Leon,R,,MEX,29.6,246500,,WC,Susana Marino Hidalgo,U,,COL,15.8,6-0 6-0,3,R32,,,,,,,,,,,,,,,,,,,,1077,15,,
2021-W-ITF-COL-07A-2021,W15 Cundinamarca,Clay,32,15,20211115,107,246497,,,Laura Daniela Arciniegas Patino,U,,COL,24.2,255639,,Q,Diana Sofia Lizarazo,U,,COL,15.1,6-3 4-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2021-W-ITF-COL-07A-2021,W15 Cundinamarca,Clay,32,15,20211115,108,206344,5,,Fernanda Brito,R,172,CHI,29.7,205462,,,Melisa Morales,R,,GUA,30.9,7-6(4) 4-6 7-5,3,R32,,,,,,,,,,,,,,,,,,,,845,30,1347,7
