tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2023-W-ITF-SLO-01A-2023,W60 Koper,Clay,48,60,20230417,111,214020,,WC,Amina Anshba,L,,RUS,23.6,215909,,Q,Adrienn Nagy,R,,HUN,22.0,6-1 6-2,3,R64,,,,,,,,,,,,,,,,,,,,430,109,589,62
2023-W-ITF-SLO-01A-2023,W60 Koper,Clay,48,60,20230417,114,213998,,,Ipek Oz,U,,TUR,23.7,222458,,WC,Pia Lovric,R,,SLO,20.9,6-3 3-6 6-3,3,R64,,,,,,,,,,,,,,,,,,,,234,285,568,67
2023-W-ITF-SLO-01A-2023,W60 Koper,Clay,48,60,20230417,115,214741,,,Anastasia Kulikova,L,,FIN,23.1,222259,,,Natalia Szabanin,L,,HUN,19.5,7-5 3-6 4-2 RET,3,R64,,,,,,,,,,,,,,,,,,,,301,208,252,266
2023-W-ITF-SLO-01A-2023,W60 Koper,Clay,48,60,20230417,118,210705,,,Irina Bara,R,,ROU,28.0,236957,,,Lola Radivojevic,U,,SRB,18.2,6-4 5-7 6-2,3,R64,,,,,,,,,,,,,,,,,,,,280,238,271,251
2023-W-ITF-SLO-01A-2023,W60 Koper,Clay,48,60,20230417,119,213544,,,Jana Fett,R,168,CRO,26.4,211967,,,Nina Potocnik,R,,SLO,26.2,6-4 1-0 RET,3,R64,,,,,,,,,,,,,,,,,,,,250,270,266,255
2023-W-ITF-SLO-01A-2023,W60 Koper,Clay,48,60,20230417,122,222156,,LL,Silvia Ambrosio,R,,GER,26.2,215166,,,Aneta Kladivova,R,,CZE,22.8,6-3 5-7 6-4,3,R64,,,,,,,,,,,,,,,,,,,,412,119,375,143
2023-W-ITF-SLO-01A-2023,W60 Koper,Clay,48,60,20230417,123,223308,,WC,Ela Nala Milic,U,,SLO,17.2,211216,,Q,Cristiana Ferrando,R,,ITA,27.6,5-7 6-0 6-2,3,R64,,,,,,,,,,,,,,,,,,,,1091,10,584,63
2023-W-ITF-SLO-01A-2023,W60 Koper,Clay,48,60,20230417,126,215480,,,Suzan Lamens,R,,NED,23.7,221000,,,Diletta Cherubini,U,,ITA,20.9,6-4 6-4,3,R64,,,,,,,,,,,,,,,,,,,,285,225,411,119
2023-W-ITF-SLO-01A-2023,W60 Koper,Clay,48,60,20230417,127,222506,,Q,Anastasiya Soboleva,U,,UKR,18.9,214654,,,Anna Turati,U,,ITA,25.8,6-1 6-3,3,R64,,,,,,,,,,,,,,,,,,,,592,62,405,128
2023-W-ITF-SLO-01A-2023,W60 Koper,Clay,48,60,20230417,130,202671,,Q,Cristina Andreea Mitu,R,175,ROU,31.5,204223,,,Peangtarn Plipuech,R,169,THA,30.4,6-3 7-5,3,R64,,,,,,,,,,,,,,,,,,,,789,29,316,198
2023-W-ITF-SLO-01A-2023,W60 Koper,Clay,48,60,20230417,131,221139,,WC,Ziva Falkner,U,,SLO,20.7,215804,,SR,Kaylah Mcphee,U,,AUS,25.1,7-5 4-6 6-3,3,R64,,,,,,,,,,,,,,,,,,,,540,74,537,74
2023-W-ITF-SLO-01A-2023,W60 Koper,Clay,48,60,20230417,201,211148,1,,Jasmine Paolini,R,160,ITA,27.2,216225,,Q,Denisa Hindova,U,,CZE,20.7,6-1 6-0,3,R32,,,,,,,,,,,,,,,,,,,,66,841,604,58
2023-W-ITF-SLO-01A-2023,W60 Koper,Clay,48,60,20230417,202,220808,15,,Kristina Dmitruk,R,,BLR,19.5,216579,,,Weronika Falkowska,R,,POL,22.8,5-7 6-1 7-5,3,R32,,,,,,,,,,,,,,,,,,,,228,294,241,277
2023-W-ITF-SLO-01A-2023,W60 Koper,Clay,48,60,20230417,203,211713,10,,Jaqueline Cristian,R,180,ROU,24.8,214521,,,Lea Boskovic,R,,CRO,23.5,6-7(3) 4-0 RET,3,R32,,,,,,,,,,,,,,,,,,,,180,375,246,274
2023-W-ITF-SLO-01A-2023,W60 Koper,Clay,48,60,20230417,204,220662,,,Veronika Erjavec,R,,SLO,23.2,223087,6,,Tara Wurth,R,,CRO,20.5,7-6(2) 6-2,3,R32,,,,,,,,,,,,,,,,,,,,293,219,145,452
2023-W-ITF-SLO-01A-2023,W60 Koper,Clay,48,60,20230417,205,202436,3,,Reka Luca Jani,R,161,HUN,31.7,214507,,,Berfu Cengiz,R,,TUR,23.4,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,131,515,292,219
2023-W-ITF-SLO-01A-2023,W60 Koper,Clay,48,60,20230417,206,211329,16,,Tena Lukas,R,,CRO,27.9,214020,,WC,Amina Anshba,L,,RUS,23.6,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,224,297,430,109
2023-W-ITF-SLO-01A-2023,W60 Koper,Clay,48,60,20230417,207,222045,12,,Antonia Ruzic,R,,CRO,20.2,213998,,,Ipek Oz,U,,TUR,23.7,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,,208,320,234,285
2023-W-ITF-SLO-01A-2023,W60 Koper,Clay,48,60,20230417,208,211901,7,,Aliona Bolsova,R,172,MDA,25.4,214741,,,Anastasia Kulikova,L,,FIN,23.1,6-4 4-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,,148,446,301,208
2023-W-ITF-SLO-01A-2023,W60 Koper,Clay,48,60,20230417,209,210705,,,Irina Bara,R,,ROU,28.0,221236,5,,Polina Kudermetova,R,,RUS,19.8,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,280,238,141,472
2023-W-ITF-SLO-01A-2023,W60 Koper,Clay,48,60,20230417,210,213544,,,Jana Fett,R,168,CRO,26.4,215096,9,,Jaimee Fourlis,R,168,AUS,23.5,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,250,270,176,382
2023-W-ITF-SLO-01A-2023,W60 Koper,Clay,48,60,20230417,211,222156,,LL,Silvia Ambrosio,R,,GER,26.2,202456,14,,Alexandra Cadantu Ignatik,R,170,ROU,32.9,6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,,412,119,218,305
2023-W-ITF-SLO-01A-2023,W60 Koper,Clay,48,60,20230417,212,215337,4,SR,Olga Danilovic,L,,SRB,22.2,223308,,WC,Ela Nala Milic,U,,SLO,17.2,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,,135,491,1091,10
2023-W-ITF-SLO-01A-2023,W60 Koper,Clay,48,60,20230417,213,215572,8,,Nuria Brancaccio,R,,ITA,22.8,215480,,,Suzan Lamens,R,,NED,23.7,6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,,169,398,285,225
2023-W-ITF-SLO-01A-2023,W60 Koper,Clay,48,60,20230417,214,222601,11,,Jessica Bouzas Maneiro,R,,ESP,20.5,222506,,Q,Anastasiya Soboleva,U,,UKR,18.9,6-3 7-5,3,R32,,,,,,,,,,,,,,,,,,,,183,366,592,62
2023-W-ITF-SLO-01A-2023,W60 Koper,Clay,48,60,20230417,215,202671,,Q,Cristina Andreea Mitu,R,175,ROU,31.5,211227,13,,Lina Gjorcheska,R,180,MKD,28.7,6-1 5-7 6-4,3,R32,,,,,,,,,,,,,,,,,,,,789,29,214,309
2023-W-ITF-SLO-01A-2023,W60 Koper,Clay,48,60,20230417,216,221139,,WC,Ziva Falkner,U,,SLO,20.7,206417,2,,Leolia Jeanjean,R,,FRA,27.6,7-5 6-3,3,R32,,,,,,,,,,,,,,,,,,,,540,74,116,554
2023-W-ITF-SLO-01A-2023,W60 Koper,Clay,48,60,20230417,301,220808,15,,Kristina Dmitruk,R,,BLR,19.5,211148,1,,Jasmine Paolini,R,160,ITA,27.2,6-0 6-2,3,R16,,,,,,,,,,,,,,,,,,,,228,294,66,841
2023-W-ITF-SLO-01A-2023,W60 Koper,Clay,48,60,20230417,302,211713,10,,Jaqueline Cristian,R,180,ROU,24.8,220662,,,Veronika Erjavec,R,,SLO,23.2,7-6(4) 6-4,3,R16,,,,,,,,,,,,,,,,,,,,180,375,293,219
2023-W-ITF-SLO-01A-2023,W60 Koper,Clay,48,60,20230417,303,202436,3,,Reka Luca Jani,R,161,HUN,31.7,211329,16,,Tena Lukas,R,,CRO,27.9,2-6 6-1 6-4,3,R16,,,,,,,,,,,,,,,,,,,,131,515,224,297
2023-W-ITF-SLO-01A-2023,W60 Koper,Clay,48,60,20230417,304,211901,7,,Aliona Bolsova,R,172,MDA,25.4,222045,12,,Antonia Ruzic,R,,CRO,20.2,3-6 6-1 6-0,3,R16,,,,,,,,,,,,,,,,,,,,148,446,208,320
2023-W-ITF-SLO-01A-2023,W60 Koper,Clay,48,60,20230417,305,210705,,,Irina Bara,R,,ROU,28.0,213544,,,Jana Fett,R,168,CRO,26.4,7-6(7) 5-7 7-6(5),3,R16,,,,,,,,,,,,,,,,,,,,280,238,250,270
2023-W-ITF-SLO-01A-2023,W60 Koper,Clay,48,60,20230417,306,222156,,LL,Silvia Ambrosio,R,,GER,26.2,215337,4,SR,Olga Danilovic,L,,SRB,22.2,6-2 6-1,3,R16,,,,,,,,,,,,,,,,,,,,412,119,135,491
2023-W-ITF-SLO-01A-2023,W60 Koper,Clay,48,60,20230417,307,222601,11,,Jessica Bouzas Maneiro,R,,ESP,20.5,215572,8,,Nuria Brancaccio,R,,ITA,22.8,7-6(2) 6-3,3,R16,,,,,,,,,,,,,,,,,,,,183,366,169,398
2023-W-ITF-SLO-01A-2023,W60 Koper,Clay,48,60,20230417,308,202671,,Q,Cristina Andreea Mitu,R,175,ROU,31.5,221139,,WC,Ziva Falkner,U,,SLO,20.7,6-1 6-1,3,R16,,,,,,,,,,,,,,,,,,,,789,29,540,74
2023-W-ITF-SLO-01A-2023,W60 Koper,Clay,48,60,20230417,401,211713,10,,Jaqueline Cristian,R,180,ROU,24.8,220808,15,,Kristina Dmitruk,R,,BLR,19.5,6-2 6-4,3,QF,,,,,,,,,,,,,,,,,,,,180,375,228,294
2023-W-ITF-SLO-01A-2023,W60 Koper,Clay,48,60,20230417,402,211901,7,,Aliona Bolsova,R,172,MDA,25.4,202436,3,,Reka Luca Jani,R,161,HUN,31.7,6-0 6-2,3,QF,,,,,,,,,,,,,,,,,,,,148,446,131,515
2023-W-ITF-SLO-01A-2023,W60 Koper,Clay,48,60,20230417,403,210705,,,Irina Bara,R,,ROU,28.0,222156,,LL,Silvia Ambrosio,R,,GER,26.2,6-2 6-0,3,QF,,,,,,,,,,,,,,,,,,,,280,238,412,119
2023-W-ITF-SLO-01A-2023,W60 Koper,Clay,48,60,20230417,404,202671,,Q,Cristina Andreea Mitu,R,175,ROU,31.5,222601,11,,Jessica Bouzas Maneiro,R,,ESP,20.5,6-4 6-1,3,QF,,,,,,,,,,,,,,,,,,,,789,29,183,366
2023-W-ITF-SLO-01A-2023,W60 Koper,Clay,48,60,20230417,501,211901,7,,Aliona Bolsova,R,172,MDA,25.4,211713,10,,Jaqueline Cristian,R,180,ROU,24.8,6-2 6-1,3,SF,,,,,,,,,,,,,,,,,,,,148,446,180,375
2023-W-ITF-SLO-01A-2023,W60 Koper,Clay,48,60,20230417,502,210705,,,Irina Bara,R,,ROU,28.0,202671,,Q,Cristina Andreea Mitu,R,175,ROU,31.5,3-6 7-5 6-4,3,SF,,,,,,,,,,,,,,,,,,,,280,238,789,29
2023-W-ITF-SLO-01A-2023,W60 Koper,Clay,48,60,20230417,601,211901,7,,Aliona Bolsova,R,172,MDA,25.4,210705,,,Irina Bara,R,,ROU,28.0,3-6 6-2 4-1 RET,3,F,,,,,,,,,,,,,,,,,,,,148,446,280,238
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,102,235160,,Q,Salma Drugdova,U,,SVK,18.4,216038,,WC,Kristina Novak,R,,SLO,22.7,6-4 6-1,3,R64,,,,,,,,,,,,,,,,,,,,942,18,,
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,103,221406,,SR,Alina Charaeva,R,,RUS,20.9,220740,,Q,Ivana Sebestova,U,,CZE,22.2,2-6 6-2 7-5,3,R64,,,,,,,,,,,,,,,,,,,,684,45,572,69
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,106,245094,,Q,Lavinia Tanasie,U,,ROU,19.4,221364,,,Denislava Glushkova,U,,BUL,19.3,6-4 7-5,3,R64,,,,,,,,,,,,,,,,,,,,671,46,490,92
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,107,222458,,,Pia Lovric,R,,SLO,21.0,221140,,WC,Noka Juric,U,,SLO,21.5,6-1 6-3,3,R64,,,,,,,,,,,,,,,,,,,,561,73,1245,5
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,110,223164,,,Maria Bondarenko,R,,RUS,20.1,259915,,Q,Tijana Sretenovic,U,,SRB,18.2,7-6(4) 6-4,3,R64,,,,,,,,,,,,,,,,,,,,378,142,796,30
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,111,222008,,WC,Karolina Kozakova,R,,SUI,18.1,222092,,,Radka Zelnickova,R,,SVK,19.9,3-6 7-5 6-4,3,R64,,,,,,,,,,,,,,,,,,,,842,25,492,91
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,114,214191,,,Seone Mendez,R,,AUS,24.0,220391,,Q,Anna Ureke,U,,RUS,23.5,6-4 4-0 RET,3,R64,,,,,,,,,,,,,,,,,,,,397,132,711,40
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,115,262895,,WC,Victoria Bervid,U,,CZE,,203429,,,Tamara Curovic,R,,SRB,28.5,7-5 6-3,3,R64,,,,,,,,,,,,,,,,,,,,1247,5,546,78
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,118,222390,,,Ya Yi Yang,L,,TPE,18.9,216225,,LL,Denisa Hindova,U,,CZE,20.8,6-4 6-0,3,R64,,,,,,,,,,,,,,,,,,,,502,89,588,65
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,119,211296,,,Dea Herdzelas,R,,BIH,26.5,259605,,Q,Emma Tothova,U,,SVK,17.6,6-2 6-2,3,R64,,,,,,,,,,,,,,,,,,,,404,130,759,34
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,122,215909,,,Adrienn Nagy,R,,HUN,22.1,211031,,,Sarah Beth Grey,L,,GBR,27.7,6-3 6-2,3,R64,,,,,,,,,,,,,,,,,,,,532,80,531,80
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,123,215293,,Q,Jana Bojovic,U,,SRB,24.0,221150,,,Eszter Meri,U,,SVK,20.4,6-2 7-5,3,R64,,,,,,,,,,,,,,,,,,,,793,30,547,78
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,126,206248,,,Iva Primorac,U,,CRO,27.1,259914,,LL,Lara Smejkal,,,SLO,18.7,6-2 6-2,3,R64,,,,,,,,,,,,,,,,,,,,1040,13,1322,3
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,127,214653,,,Andreea Prisacariu,U,,ROU,23.2,258191,,LL,Ana Grubor,U,,CAN,19.3,6-2 6-1,3,R64,,,,,,,,,,,,,,,,,,,,342,168,856,24
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,130,233719,,Q,Denise Hrdinkova,U,,CZE,19.6,215763,,,Sofia Sewing,R,170,USA,23.8,6-2 6-3,3,R64,,,,,,,,,,,,,,,,,,,,751,35,503,89
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,131,221168,,,Ilinca Dalina Amariei,U,,ROU,20.8,221139,,,Ziva Falkner,U,,SLO,20.8,6-3 6-2,3,R64,,,,,,,,,,,,,,,,,,,,471,98,541,78
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,201,210705,1,,Irina Bara,R,,ROU,28.1,235160,,Q,Salma Drugdova,U,,SVK,18.4,3-6 6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,,192,362,942,18
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,202,215571,14,,Guiomar Maristany Zuleta De Reales,U,,ESP,24.2,221406,,SR,Alina Charaeva,R,,RUS,20.9,6-0 4-6 7-6(4),3,R32,,,,,,,,,,,,,,,,,,,,300,196,684,45
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,203,245094,,Q,Lavinia Tanasie,U,,ROU,19.4,215480,12,,Suzan Lamens,R,,NED,23.8,6-3 6-7(5) 7-6(8),3,R32,,,,,,,,,,,,,,,,,,,,671,46,249,272
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,204,211227,7,,Lina Gjorcheska,R,180,MKD,28.7,222458,,,Pia Lovric,R,,SLO,21.0,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,252,270,561,73
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,205,213666,4,,Maddison Inglis,R,171,AUS,25.3,223164,,,Maria Bondarenko,R,,RUS,20.1,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,,248,272,378,142
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,206,202669,13,,Cristina Dinu,R,,ROU,30.3,222008,,WC,Karolina Kozakova,R,,SUI,18.1,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,307,190,842,25
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,207,214191,,,Seone Mendez,R,,AUS,24.0,215566,11,,Gergana Topalova,R,,BUL,23.2,7-5 6-4,3,R32,,,,,,,,,,,,,,,,,,,,397,132,293,209
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,208,222966,8,,Dominika Salkova,R,,CZE,18.8,262895,,WC,Victoria Bervid,U,,CZE,,6-0 6-0,3,R32,,,,,,,,,,,,,,,,,,,,292,210,1247,5
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,209,220662,5,,Veronika Erjavec,R,,SLO,23.3,222390,,,Ya Yi Yang,L,,TPE,18.9,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,,258,266,502,89
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,210,220781,9,,Carlota Martinez Cirez,R,,ESP,22.2,211296,,,Dea Herdzelas,R,,BIH,26.5,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,245,279,404,130
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,211,215909,,,Adrienn Nagy,R,,HUN,22.1,211432,16,,Eden Silva,R,,GBR,27.1,6-7(5) 6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,532,80,364,148
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,212,213998,3,,Ipek Oz,U,,TUR,23.8,215293,,Q,Jana Bojovic,U,,SRB,24.0,6-0 6-0,3,R32,,,,,,,,,,,,,,,,,,,,254,269,793,30
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,213,206248,,,Iva Primorac,U,,CRO,27.1,214507,6,,Berfu Cengiz,R,,TUR,23.5,6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,,1040,13,241,286
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,214,214653,,,Andreea Prisacariu,U,,ROU,23.2,216044,10,,Yuki Naito,R,,JPN,22.2,5-7 6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,,342,168,339,170
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,215,201595,15,,Misaki Doi,L,159,JPN,32.0,233719,,Q,Denise Hrdinkova,U,,CZE,19.6,6-2 7-5,3,R32,,,,,,,,,,,,,,,,,,,,305,192,751,35
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,216,211685,2,,Rebecca Sramkova,R,,SVK,26.5,221168,,,Ilinca Dalina Amariei,U,,ROU,20.8,6-3 7-5,3,R32,,,,,,,,,,,,,,,,,,,,238,289,471,98
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,301,210705,1,,Irina Bara,R,,ROU,28.1,215571,14,,Guiomar Maristany Zuleta De Reales,U,,ESP,24.2,6-2 6-2,3,R16,,,,,,,,,,,,,,,,,,,,192,362,300,196
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,302,211227,7,,Lina Gjorcheska,R,180,MKD,28.7,245094,,Q,Lavinia Tanasie,U,,ROU,19.4,6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,,252,270,671,46
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,303,202669,13,,Cristina Dinu,R,,ROU,30.3,213666,4,,Maddison Inglis,R,171,AUS,25.3,6-4 6-2,3,R16,,,,,,,,,,,,,,,,,,,,307,190,248,272
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,304,214191,,,Seone Mendez,R,,AUS,24.0,222966,8,,Dominika Salkova,R,,CZE,18.8,6-0 6-2,3,R16,,,,,,,,,,,,,,,,,,,,397,132,292,210
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,305,220662,5,,Veronika Erjavec,R,,SLO,23.3,220781,9,,Carlota Martinez Cirez,R,,ESP,22.2,6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,,258,266,245,279
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,306,213998,3,,Ipek Oz,U,,TUR,23.8,215909,,,Adrienn Nagy,R,,HUN,22.1,6-3 6-1,3,R16,,,,,,,,,,,,,,,,,,,,254,269,532,80
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,307,214653,,,Andreea Prisacariu,U,,ROU,23.2,206248,,,Iva Primorac,U,,CRO,27.1,5-7 3-0 RET,3,R16,,,,,,,,,,,,,,,,,,,,342,168,1040,13
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,308,211685,2,,Rebecca Sramkova,R,,SVK,26.5,201595,15,,Misaki Doi,L,159,JPN,32.0,6-2 6-3,3,R16,,,,,,,,,,,,,,,,,,,,238,289,305,192
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,401,210705,1,,Irina Bara,R,,ROU,28.1,211227,7,,Lina Gjorcheska,R,180,MKD,28.7,7-5 6-0,3,QF,,,,,,,,,,,,,,,,,,,,192,362,252,270
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,402,214191,,,Seone Mendez,R,,AUS,24.0,202669,13,,Cristina Dinu,R,,ROU,30.3,4-6 6-0 6-4,3,QF,,,,,,,,,,,,,,,,,,,,397,132,307,190
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,403,220662,5,,Veronika Erjavec,R,,SLO,23.3,213998,3,,Ipek Oz,U,,TUR,23.8,4-6 6-1 6-4,3,QF,,,,,,,,,,,,,,,,,,,,258,266,254,269
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,404,211685,2,,Rebecca Sramkova,R,,SVK,26.5,214653,,,Andreea Prisacariu,U,,ROU,23.2,6-0 6-2,3,QF,,,,,,,,,,,,,,,,,,,,238,289,342,168
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,501,214191,,,Seone Mendez,R,,AUS,24.0,210705,1,,Irina Bara,R,,ROU,28.1,3-6 7-6(1) 6-2,3,SF,,,,,,,,,,,,,,,,,,,,397,132,192,362
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,502,211685,2,,Rebecca Sramkova,R,,SVK,26.5,220662,5,,Veronika Erjavec,R,,SLO,23.3,6-3 4-6 7-6(4),3,SF,,,,,,,,,,,,,,,,,,,,238,289,258,266
2023-W-ITF-SLO-06A-2023,W40 Otocec,Clay,48,40,20230522,601,211685,2,,Rebecca Sramkova,R,,SVK,26.5,214191,,,Seone Mendez,R,,AUS,24.0,6-3 7-6(2),3,F,,,,,,,,,,,,,,,,,,,,238,289,397,132
2023-W-ITF-SLO-07A-2023,W40 Otocec,Clay,48,40,20230529,102,220716,,Q,Oleksandra Oliynykova,R,,CRO,22.3,203429,,,Tamara Curovic,R,,SRB,28.5,6-0 6-1,3,R64,,,,,,,,,,,,,,,,,,,,621,58,549,78
2023-W-ITF-SLO-07A-2023,W40 Otocec,Clay,48,40,20230529,103,214826,,,Susan Bandecchi,R,,SUI,24.9,222390,,,Ya Yi Yang,L,,TPE,18.9,6-2 7-5,3,R64,,,,,,,,,,,,,,,,,,,,358,162,500,92
2023-W-ITF-SLO-07A-2023,W40 Otocec,Clay,48,40,20230529,106,221000,,,Diletta Cherubini,U,,ITA,21.0,222092,,,Radka Zelnickova,R,,SVK,19.9,6-2 6-1,3,R64,,,,,,,,,,,,,,,,,,,,415,126,502,91
2023-W-ITF-SLO-07A-2023,W40 Otocec,Clay,48,40,20230529,107,239475,,JE,Victoria Mboko,R,,CAN,16.7,211342,,,Gabriela Lee,L,,ROU,27.7,7-5 5-7 7-5,3,R64,,,,,,,,,,,,,,,,,,,,617,60,388,142
2023-W-ITF-SLO-07A-2023,W40 Otocec,Clay,48,40,20230529,110,215647,,Q,Lara Schmidt,R,,GER,23.6,220689,,LL,Karolina Vlckova,U,,CZE,22.6,4-6 6-4 6-2,3,R64,,,,,,,,,,,,,,,,,,,,952,18,1015,15
2023-W-ITF-SLO-07A-2023,W40 Otocec,Clay,48,40,20230529,111,221139,,,Ziva Falkner,U,,SLO,20.8,216044,,,Yuki Naito,R,,JPN,22.2,6-1 6-4,3,R64,,,,,,,,,,,,,,,,,,,,544,78,349,170
2023-W-ITF-SLO-07A-2023,W40 Otocec,Clay,48,40,20230529,114,202493,,,Ekaterine Gorgodze,L,,GEO,31.4,260700,,WC,Marija Djurasic,U,,SRB,,6-0 6-0,3,R64,,,,,,,,,,,,,,,,,,,,334,179,,
2023-W-ITF-SLO-07A-2023,W40 Otocec,Clay,48,40,20230529,115,221364,,,Denislava Glushkova,U,,BUL,19.3,215166,,,Aneta Kladivova,R,,CZE,23.0,6-1 6-3,3,R64,,,,,,,,,,,,,,,,,,,,497,93,375,148
2023-W-ITF-SLO-07A-2023,W40 Otocec,Clay,48,40,20230529,118,222637,,Q,Anika Jaskova,R,,SVK,20.1,223164,,,Maria Bondarenko,R,,RUS,20.1,3-6 6-2 6-1,3,R64,,,,,,,,,,,,,,,,,,,,668,49,387,143
2023-W-ITF-SLO-07A-2023,W40 Otocec,Clay,48,40,20230529,119,221168,,,Ilinca Dalina Amariei,U,,ROU,20.8,216225,,,Denisa Hindova,U,,CZE,20.8,6-2 6-1,3,R64,,,,,,,,,,,,,,,,,,,,472,100,591,66
2023-W-ITF-SLO-07A-2023,W40 Otocec,Clay,48,40,20230529,122,233719,,Q,Denise Hrdinkova,U,,CZE,19.6,211031,,,Sarah Beth Grey,L,,GBR,27.8,6-3 6-0,3,R64,,,,,,,,,,,,,,,,,,,,707,43,532,81
