tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2019-W-ITF-IND-02A-2019,W25 Gwalior,Hard,32,25,20191111,27,202410,,,Sofia Shapatava,R,170,GEO,30.8,212043,,,Freya Christie,R,180,GBR,22.0,6-1 6-2,3,QF,,,,,,,,,,,,,,,,,,,,430,97,669,38
2019-W-ITF-IND-02A-2019,W25 Gwalior,Hard,32,25,20191111,28,210370,,,Sowjanya Bavisetti,L,,IND,25.9,221237,,Q,Maria Timofeeva,R,,RUS,15.9,6-3 2-6 6-4,3,QF,,,,,,,,,,,,,,,,,,,,786,25,888,17
2019-W-ITF-IND-02A-2019,W25 Gwalior,Hard,32,25,20191111,29,203288,,,Jia Jing Lu,R,173,CHN,29.9,214507,8,,Berfu Cengiz,R,,TUR,20.0,6-7(4) 6-3 6-1,3,SF,,,,,,,,,,,,,,,,,,,,183,330,484,81
2019-W-ITF-IND-02A-2019,W25 Gwalior,Hard,32,25,20191111,30,202410,,,Sofia Shapatava,R,170,GEO,30.8,210370,,,Sowjanya Bavisetti,L,,IND,25.9,6-4 6-3,3,SF,,,,,,,,,,,,,,,,,,,,430,97,786,25
2019-W-ITF-IND-02A-2019,W25 Gwalior,Hard,32,25,20191111,31,203288,,,Jia Jing Lu,R,173,CHN,29.9,202410,,,Sofia Shapatava,R,170,GEO,30.8,7-5 6-2,3,F,,,,,,,,,,,,,,,,,,,,183,330,430,97
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,1,203288,,,Jia Jing Lu,R,173,CHN,29.9,202387,,Q,Vlada Ekshibarova,R,,UZB,30.6,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,182,330,629,45
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,601,206419,,,Karin Kennel,R,,SUI,24.3,215222,,,Saumya Vig,L,,IND,24.7,6-0 6-2,3,Q1,,,,,,,,,,,,,,,,,,,,533,65,1276,3
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,2,203449,,,Sarah Rebecca Sekulic,L,,GER,27.3,211541,,,Jacqueline Cabaj Awad,R,,SWE,23.8,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,433,95,550,60
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,602,214787,11,,Jennifer Luikham,R,,IND,20.1,211661,,,Avika Sagwal,U,,IND,23.9,6-3 6-3,3,Q1,,,,,,,,,,,,,,,,,,,,982,13,,
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,3,216158,,,Mana Kawamura,U,,JPN,18.2,215494,,WC,Sara Yadav,U,,IND,19.0,6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,,1047,11,,
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,603,220842,,,Shrivalli Rashmikaa Bhamidipaty,U,,IND,17.9,201694,,,Silvia Njiric,R,163,CRO,26.3,6-2 6-2,3,Q1,,,,,,,,,,,,,,,,,,,,,,601,49
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,4,205815,7,,Eri Hozumi,R,168,JPN,25.7,210536,,,Dan Ni Wang,R,,CHN,26.4,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,,341,143,843,20
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,604,220392,12,,Punnin Kovapitukted,U,,THA,16.7,215091,,,Sarah Pang,U,,SGP,34.7,6-2 6-1,3,Q1,,,,,,,,,,,,,,,,,,,,987,13,1276,3
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,605,201659,,,Melanie Klaffner,R,171,AUT,29.4,221037,,,Vanshita Pathania,R,,IND,17.4,6-0 6-0,3,Q1,,,,,,,,,,,,,,,,,,,,588,51,,
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,5,214540,,,Chihiro Muramatsu,L,161,JPN,21.4,212043,,Q,Freya Christie,R,180,GBR,22.0,4-6 6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,266,216,682,37
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,606,214418,,,Vaidehi Chaudhari,U,,IND,19.7,220841,15,,Humera Baharmus,U,,IND,18.2,6-3 6-1,3,Q1,,,,,,,,,,,,,,,,,,,,,,1225,4
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,6,214983,,,Mihika Yadav,U,,IND,20.0,221237,,Q,Maria Timofeeva,R,,RUS,16.0,6-7(4) 7-6(3) 6-3,3,R32,,,,,,,,,,,,,,,,,,,,1036,11,893,17
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,607,202387,,,Vlada Ekshibarova,R,,UZB,30.6,221275,,,Sravya Shivani Chilakalapudi,R,,IND,19.8,6-2 6-0,3,Q1,,,,,,,,,,,,,,,,,,,,629,45,,
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,7,210370,,,Sowjanya Bavisetti,L,,IND,25.9,214787,,LL,Jennifer Luikham,R,,IND,20.1,7-5 6-3,3,R32,,,,,,,,,,,,,,,,,,,,789,25,982,13
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,8,206075,5,,Hiroko Kuwata,R,,JPN,28.9,213793,,,Gozal Ainitdinova,R,,KAZ,21.2,6-0 6-2,3,R32,,,,,,,,,,,,,,,,,,,,319,166,515,70
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,608,216354,16,,Snehal Mane,U,,IND,20.6,221793,,,Aayushi Tanwar,U,,IND,19.6,6-2 7-6(5),3,Q1,,,,,,,,,,,,,,,,,,,,1248,4,,
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,9,211668,,,Riya Bhatia,R,,IND,22.1,211063,,,Valeriya Strakhova,R,,UKR,24.4,1-6 7-6(12) 6-3,3,R32,,,,,,,,,,,,,,,,,,,,383,118,365,129
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,609,212043,,,Freya Christie,R,180,GBR,22.0,215161,,,Soha Sadiq,U,,IND,21.3,7-5 2-6 [10-5],3,Q1,,,,,,,,,,,,,,,,,,,,682,37,,
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,10,201659,,Q,Melanie Klaffner,R,171,AUT,29.4,206105,,,Rutuja Bhosale,R,,IND,23.6,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,588,51,417,104
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,610,205492,13,,Ashmitha Easwaramurthi,R,,IND,30.3,214367,,,Arthi Muniyan,U,,IND,24.8,6-3 6-3,3,Q1,,,,,,,,,,,,,,,,,,,,1001,12,,
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,11,215566,,,Gergana Topalova,R,,BUL,19.7,201399,,,Emily Webley Smith,R,,GBR,35.3,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,,537,63,456,87
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,611,220309,,,Zeynep Sonmez,R,,TUR,17.5,215896,,,Niditra Rajmohan,U,,IND,20.8,6-0 6-2,3,Q1,,,,,,,,,,,,,,,,,,,,721,32,,
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,12,203509,3,,Diana Marcinkevica,R,170,LAT,27.2,222930,,,Rashi Malviya,U,,IND,,6-0 6-2,3,R32,,,,,,,,,,,,,,,,,,,,246,239,,
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,613,216260,,,Funa Kozaki,U,,JPN,18.3,215729,,,Deeksha Manju Prasad,R,,IND,19.0,6-1 6-2,3,Q1,,,,,,,,,,,,,,,,,,,,829,21,,
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,13,220392,,Q,Punnin Kovapitukted,U,,THA,16.7,201682,,,Nudnida Luangnam,R,167,THA,32.7,6-4 0-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,,987,13,332,155
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,14,206419,,Q,Karin Kennel,R,,SUI,24.3,214006,,,Petia Arshinkova,R,,BUL,21.5,6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,,533,65,492,77
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,614,216158,14,,Mana Kawamura,U,,JPN,18.2,211033,,,Natasha Palha,R,,IND,25.8,6-0 6-4,3,Q1,,,,,,,,,,,,,,,,,,,,1047,11,,
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,615,210536,,,Dan Ni Wang,R,,CHN,26.4,222499,,,Shreya Tatavarthy,U,,IND,19.4,6-0 7-6(1),3,Q1,,,,,,,,,,,,,,,,,,,,843,20,,
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,15,214694,,,Karman Thandi,R,183,IND,21.4,216354,,LL,Snehal Mane,U,,IND,20.6,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,,611,47,1248,4
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,16,206102,2,,Ankita Raina,R,163,IND,26.8,214507,,,Berfu Cengiz,R,,TUR,20.0,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,187,321,502,72
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,616,220276,10,,Evgeniya Burdina,U,,RUS,18.8,215225,,,Pareen Shivekar,R,,IND,20.1,7-6(5) 6-3,3,Q1,,,,,,,,,,,,,,,,,,,,915,16,,
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,17,203449,,,Sarah Rebecca Sekulic,L,,GER,27.3,203288,,,Jia Jing Lu,R,173,CHN,29.9,6-4 6-1,3,R16,,,,,,,,,,,,,,,,,,,,433,95,182,330
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,617,206419,,,Karin Kennel,R,,SUI,24.3,214787,11,,Jennifer Luikham,R,,IND,20.1,6-2 4-6 [10-8],3,Q2,,,,,,,,,,,,,,,,,,,,533,65,982,13
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,18,216158,,,Mana Kawamura,U,,JPN,18.2,205815,7,,Eri Hozumi,R,168,JPN,25.7,6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,,1047,11,341,143
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,618,220392,12,,Punnin Kovapitukted,U,,THA,16.7,220842,,,Shrivalli Rashmikaa Bhamidipaty,U,,IND,17.9,6-1 4-6 [10-4],3,Q2,,,,,,,,,,,,,,,,,,,,987,13,,
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,619,201659,,,Melanie Klaffner,R,171,AUT,29.4,214418,,,Vaidehi Chaudhari,U,,IND,19.7,6-3 6-3,3,Q2,,,,,,,,,,,,,,,,,,,,588,51,,
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,19,214540,,,Chihiro Muramatsu,L,161,JPN,21.4,214983,,,Mihika Yadav,U,,IND,20.0,6-1 6-0,3,R16,,,,,,,,,,,,,,,,,,,,266,216,1036,11
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,620,202387,,,Vlada Ekshibarova,R,,UZB,30.6,216354,16,,Snehal Mane,U,,IND,20.6,6-3 6-1,3,Q2,,,,,,,,,,,,,,,,,,,,629,45,1248,4
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,20,210370,,,Sowjanya Bavisetti,L,,IND,25.9,206075,5,,Hiroko Kuwata,R,,JPN,28.9,7-6(2) 6-3,3,R16,,,,,,,,,,,,,,,,,,,,789,25,319,166
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,21,201659,,Q,Melanie Klaffner,R,171,AUT,29.4,211668,,,Riya Bhatia,R,,IND,22.1,6-1 3-0 RET,3,R16,,,,,,,,,,,,,,,,,,,,588,51,383,118
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,621,212043,,,Freya Christie,R,180,GBR,22.0,205492,13,,Ashmitha Easwaramurthi,R,,IND,30.3,6-3 7-6(2),3,Q2,,,,,,,,,,,,,,,,,,,,682,37,1001,12
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,22,215566,,,Gergana Topalova,R,,BUL,19.7,203509,3,,Diana Marcinkevica,R,170,LAT,27.2,6-3 4-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,,537,63,246,239
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,622,221237,9,,Maria Timofeeva,R,,RUS,16.0,220309,,,Zeynep Sonmez,R,,TUR,17.5,7-6(3) 6-0,3,Q2,,,,,,,,,,,,,,,,,,,,893,17,721,32
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,23,206419,,Q,Karin Kennel,R,,SUI,24.3,220392,,Q,Punnin Kovapitukted,U,,THA,16.7,6-1 6-3,3,R16,,,,,,,,,,,,,,,,,,,,533,65,987,13
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,623,216158,14,,Mana Kawamura,U,,JPN,18.2,216260,,,Funa Kozaki,U,,JPN,18.3,6-1 6-2,3,Q2,,,,,,,,,,,,,,,,,,,,1047,11,829,21
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,624,210536,,,Dan Ni Wang,R,,CHN,26.4,220276,10,,Evgeniya Burdina,U,,RUS,18.8,6-2 6-2,3,Q2,,,,,,,,,,,,,,,,,,,,843,20,915,16
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,24,214694,,,Karman Thandi,R,183,IND,21.4,206102,2,,Ankita Raina,R,163,IND,26.8,3-6 6-3 7-6(3),3,R16,,,,,,,,,,,,,,,,,,,,611,47,187,321
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,25,203449,,,Sarah Rebecca Sekulic,L,,GER,27.3,216158,,,Mana Kawamura,U,,JPN,18.2,6-2 6-3,3,QF,,,,,,,,,,,,,,,,,,,,433,95,1047,11
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,26,214540,,,Chihiro Muramatsu,L,161,JPN,21.4,210370,,,Sowjanya Bavisetti,L,,IND,25.9,6-4 6-2,3,QF,,,,,,,,,,,,,,,,,,,,266,216,789,25
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,27,201659,,Q,Melanie Klaffner,R,171,AUT,29.4,215566,,,Gergana Topalova,R,,BUL,19.7,6-4 6-0,3,QF,,,,,,,,,,,,,,,,,,,,588,51,537,63
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,28,214694,,,Karman Thandi,R,183,IND,21.4,206419,,Q,Karin Kennel,R,,SUI,24.3,6-2 2-6 6-4,3,QF,,,,,,,,,,,,,,,,,,,,611,47,533,65
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,29,214540,,,Chihiro Muramatsu,L,161,JPN,21.4,203449,,,Sarah Rebecca Sekulic,L,,GER,27.3,6-3 6-3,3,SF,,,,,,,,,,,,,,,,,,,,266,216,433,95
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,30,214694,,,Karman Thandi,R,183,IND,21.4,201659,,Q,Melanie Klaffner,R,171,AUT,29.4,3-6 7-5 6-2,3,SF,,,,,,,,,,,,,,,,,,,,611,47,588,51
2019-W-ITF-IND-03A-2019,W25 Bhopal,Hard,32,25,20191118,31,214540,,,Chihiro Muramatsu,L,161,JPN,21.4,214694,,,Karman Thandi,R,183,IND,21.4,6-1 3-1 RET,3,F,,,,,,,,,,,,,,,,,,,,266,216,611,47
2019-W-ITF-IND-04A-2019,W25 Solapur,Hard,32,25,20191202,101,202443,1,,Valeria Savinykh,R,167,RUS,28.7,202672,,,Ekaterina Yashina,R,173,RUS,26.3,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,187,323,529,68
2019-W-ITF-IND-04A-2019,W25 Solapur,Hard,32,25,20191202,102,214507,,,Berfu Cengiz,R,,TUR,20.1,215755,,Q,Mahak Jain,R,,IND,18.4,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,449,90,618,47
2019-W-ITF-IND-04A-2019,W25 Solapur,Hard,32,25,20191202,103,203542,,,Daria Mironova,R,,RUS,26.6,214983,,WC,Mihika Yadav,U,,IND,20.0,6-3 7-5,3,R32,,,,,,,,,,,,,,,,,,,,411,108,911,17
2019-W-ITF-IND-04A-2019,W25 Solapur,Hard,32,25,20191202,104,203509,6,,Diana Marcinkevica,R,170,LAT,27.3,202387,,Q,Vlada Ekshibarova,R,,UZB,30.7,3-6 6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,,250,239,595,51
2019-W-ITF-IND-04A-2019,W25 Solapur,Hard,32,25,20191202,704,220841,10,,Humera Baharmus,U,,IND,18.3,214367,,,Arthi Muniyan,U,,IND,24.8,6-2 7-6(3),3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-IND-04A-2019,W25 Solapur,Hard,32,25,20191202,105,206294,3,,Yue Yuan,R,184,CHN,21.1,213944,,WC,Pranjala Yadlapalli,R,,IND,20.6,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,231,259,644,43
2019-W-ITF-IND-04A-2019,W25 Solapur,Hard,32,25,20191202,106,214787,,Q,Jennifer Luikham,R,,IND,20.1,205873,,,Anna Morgina,R,170,RUS,28.2,6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,,989,13,457,89
2019-W-ITF-IND-04A-2019,W25 Solapur,Hard,32,25,20191202,706,215225,,,Pareen Shivekar,R,,IND,20.2,215896,15,,Niditra Rajmohan,U,,IND,20.8,6-3 3-0 RET,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-IND-04A-2019,W25 Solapur,Hard,32,25,20191202,107,214418,,Q,Vaidehi Chaudhari,U,,IND,19.7,210871,,Q,Steffi Carruthers,R,,SAM,26.5,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,955,14
2019-W-ITF-IND-04A-2019,W25 Solapur,Hard,32,25,20191202,108,206362,5,,Naiktha Bains,R,174,GBR,21.9,216238,,Q,Ramya Natarajan,U,,IND,20.8,6-0 6-4,3,R32,,,,,,,,,,,,,,,,,,,,249,239,1167,6
2019-W-ITF-IND-04A-2019,W25 Solapur,Hard,32,25,20191202,708,216238,9,,Ramya Natarajan,U,,IND,20.8,222926,,,Lakshmi Sahithi Reddy Vutukuru,U,,IND,,6-1 6-3,3,Q1,,,,,,,,,,,,,,,,,,,,1167,6,,
2019-W-ITF-IND-04A-2019,W25 Solapur,Hard,32,25,20191202,109,221054,,,Emma Raducanu,R,175,GBR,17.0,202604,7,,Despina Papamichail,R,178,GRE,26.8,6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,,525,68,267,222
2019-W-ITF-IND-04A-2019,W25 Solapur,Hard,32,25,20191202,110,211107,,,Katie Boulter,R,180,GBR,23.3,206105,,,Rutuja Bhosale,R,,IND,23.6,6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,,342,146,421,104
2019-W-ITF-IND-04A-2019,W25 Solapur,Hard,32,25,20191202,710,214418,12,,Vaidehi Chaudhari,U,,IND,19.7,215731,,,Pragati Solankar,U,,IND,21.6,6-0 6-1,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-IND-04A-2019,W25 Solapur,Hard,32,25,20191202,111,212043,,Q,Freya Christie,R,180,GBR,22.0,215161,,Q,Soha Sadiq,U,,IND,21.4,6-7(5) 6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,,616,47,,
2019-W-ITF-IND-04A-2019,W25 Solapur,Hard,32,25,20191202,112,205918,4,,Ulrikke Eikeri,R,,NOR,26.9,220825,,WC,Akanksha Dileep Nitture,R,,IND,16.7,6-0 6-0,3,R32,,,,,,,,,,,,,,,,,,,,246,244,,
2019-W-ITF-IND-04A-2019,W25 Solapur,Hard,32,25,20191202,712,223006,,,Pooja Ingale,U,,IND,18.3,222499,16,,Shreya Tatavarthy,U,,IND,19.4,6-3 6-7(8) 12-10,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-IND-04A-2019,W25 Solapur,Hard,32,25,20191202,113,211529,,,Sandra Samir,R,170,EGY,22.0,201682,8,,Nudnida Luangnam,R,167,THA,32.7,5-7 6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,,368,129,339,150
2019-W-ITF-IND-04A-2019,W25 Solapur,Hard,32,25,20191202,714,215729,14,,Deeksha Manju Prasad,R,,IND,19.1,223007,,,Richa Dadasaheb Chougule,U,,IND,17.9,6-2 6-2,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-IND-04A-2019,W25 Solapur,Hard,32,25,20191202,114,216566,,,Mananchaya Sawangkaew,R,,THA,17.3,201399,,,Emily Webley Smith,R,,GBR,35.3,6-3 7-6(3),3,R32,,,,,,,,,,,,,,,,,,,,548,61,461,87
2019-W-ITF-IND-04A-2019,W25 Solapur,Hard,32,25,20191202,115,211668,,,Riya Bhatia,R,,IND,22.1,215222,,WC,Saumya Vig,L,,IND,24.7,6-3 6-0,3,R32,,,,,,,,,,,,,,,,,,,,377,122,1273,3
2019-W-ITF-IND-04A-2019,W25 Solapur,Hard,32,25,20191202,715,220392,8,,Punnin Kovapitukted,U,,THA,16.8,220842,,,Shrivalli Rashmikaa Bhamidipaty,U,,IND,17.9,6-4 6-2,3,Q1,,,,,,,,,,,,,,,,,,,,913,17,,
2019-W-ITF-IND-04A-2019,W25 Solapur,Hard,32,25,20191202,116,206102,2,,Ankita Raina,R,163,IND,26.8,211063,,,Valeriya Strakhova,R,,UKR,24.4,6-3 6-0,3,R32,,,,,,,,,,,,,,,,,,,,188,321,366,129
2019-W-ITF-IND-04A-2019,W25 Solapur,Hard,32,25,20191202,716,215161,13,,Soha Sadiq,U,,IND,21.4,223008,,,Kiara Dsouza,U,,IND,17.0,6-1 6-0,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-IND-04A-2019,W25 Solapur,Hard,32,25,20191202,201,202443,1,,Valeria Savinykh,R,167,RUS,28.7,214507,,,Berfu Cengiz,R,,TUR,20.1,6-4 7-6(5),3,R16,,,,,,,,,,,,,,,,,,,,187,323,449,90
2019-W-ITF-IND-04A-2019,W25 Solapur,Hard,32,25,20191202,202,203509,6,,Diana Marcinkevica,R,170,LAT,27.3,203542,,,Daria Mironova,R,,RUS,26.6,6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,,250,239,411,108
2019-W-ITF-IND-04A-2019,W25 Solapur,Hard,32,25,20191202,802,215755,2,,Mahak Jain,R,,IND,18.4,220841,10,,Humera Baharmus,U,,IND,18.3,6-4 6-1,3,Q2,,,,,,,,,,,,,,,,,,,,618,47,,
2019-W-ITF-IND-04A-2019,W25 Solapur,Hard,32,25,20191202,203,206294,3,,Yue Yuan,R,184,CHN,21.1,214787,,Q,Jennifer Luikham,R,,IND,20.1,6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,,231,259,989,13
2019-W-ITF-IND-04A-2019,W25 Solapur,Hard,32,25,20191202,803,212043,3,,Freya Christie,R,180,GBR,22.0,215225,,,Pareen Shivekar,R,,IND,20.2,6-1 6-4,3,Q2,,,,,,,,,,,,,,,,,,,,616,47,,
2019-W-ITF-IND-04A-2019,W25 Solapur,Hard,32,25,20191202,204,206362,5,,Naiktha Bains,R,174,GBR,21.9,214418,,Q,Vaidehi Chaudhari,U,,IND,19.7,6-7(5) 6-3 6-1,3,R16,,,,,,,,,,,,,,,,,,,,249,239,,
2019-W-ITF-IND-04A-2019,W25 Solapur,Hard,32,25,20191202,804,216238,9,,Ramya Natarajan,U,,IND,20.8,220276,4,,Evgeniya Burdina,U,,RUS,18.8,7-6(3) 6-3,3,Q2,,,,,,,,,,,,,,,,,,,,1167,6,819,22
2019-W-ITF-IND-04A-2019,W25 Solapur,Hard,32,25,20191202,205,211107,,,Katie Boulter,R,180,GBR,23.3,221054,,,Emma Raducanu,R,175,GBR,17.0,6-2 2-1 RET,3,R16,,,,,,,,,,,,,,,,,,,,342,146,525,68
2019-W-ITF-IND-04A-2019,W25 Solapur,Hard,32,25,20191202,805,214418,12,,Vaidehi Chaudhari,U,,IND,19.7,215163,5,,Zeel Desai,R,,IND,20.7,6-4 5-7 10-2,3,Q2,,,,,,,,,,,,,,,,,,,,,,829,22
2019-W-ITF-IND-04A-2019,W25 Solapur,Hard,32,25,20191202,206,205918,4,,Ulrikke Eikeri,R,,NOR,26.9,212043,,Q,Freya Christie,R,180,GBR,22.0,7-5 6-2,3,R16,,,,,,,,,,,,,,,,,,,,246,244,616,47
2019-W-ITF-IND-04A-2019,W25 Solapur,Hard,32,25,20191202,806,210871,6,,Steffi Carruthers,R,,SAM,26.5,223006,,,Pooja Ingale,U,,IND,18.3,6-1 6-1,3,Q2,,,,,,,,,,,,,,,,,,,,955,14,,
2019-W-ITF-IND-04A-2019,W25 Solapur,Hard,32,25,20191202,207,211529,,,Sandra Samir,R,170,EGY,22.0,216566,,,Mananchaya Sawangkaew,R,,THA,17.3,6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,,368,129,548,61
2019-W-ITF-IND-04A-2019,W25 Solapur,Hard,32,25,20191202,807,214787,7,,Jennifer Luikham,R,,IND,20.1,215729,14,,Deeksha Manju Prasad,R,,IND,19.1,7-6(5) 6-4,3,Q2,,,,,,,,,,,,,,,,,,,,989,13,,
2019-W-ITF-IND-04A-2019,W25 Solapur,Hard,32,25,20191202,208,206102,2,,Ankita Raina,R,163,IND,26.8,211668,,,Riya Bhatia,R,,IND,22.1,6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,,188,321,377,122
2019-W-ITF-IND-04A-2019,W25 Solapur,Hard,32,25,20191202,808,215161,13,,Soha Sadiq,U,,IND,21.4,220392,8,,Punnin Kovapitukted,U,,THA,16.8,3-6 6-4 11-9,3,Q2,,,,,,,,,,,,,,,,,,,,,,913,17
2019-W-ITF-IND-04A-2019,W25 Solapur,Hard,32,25,20191202,301,203509,6,,Diana Marcinkevica,R,170,LAT,27.3,202443,1,,Valeria Savinykh,R,167,RUS,28.7,6-4 6-3,3,QF,,,,,,,,,,,,,,,,,,,,250,239,187,323
2019-W-ITF-IND-04A-2019,W25 Solapur,Hard,32,25,20191202,302,206362,5,,Naiktha Bains,R,174,GBR,21.9,206294,3,,Yue Yuan,R,184,CHN,21.1,6-4 6-0,3,QF,,,,,,,,,,,,,,,,,,,,249,239,231,259
2019-W-ITF-IND-04A-2019,W25 Solapur,Hard,32,25,20191202,303,211107,,,Katie Boulter,R,180,GBR,23.3,205918,4,,Ulrikke Eikeri,R,,NOR,26.9,6-4 6-3,3,QF,,,,,,,,,,,,,,,,,,,,342,146,246,244
